id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
84419,,0.691284,0.000000,0.085740,0.720000,0.300000,0.654023,0.000000,0.000000,0.000000,0.000000
84420,,0.436151,0.000000,0.070000,0.720000,0.300000,0.638414,0.000000,0.000000,0.000000,0.000000
84421,,0.691284,0.000000,0.106729,0.720000,0.300000,0.597790,0.000000,0.000000,0.000000,0.000000
84422,,0.000000,0.000000,0.595000,0.760000,0.300000,0.674998,0.290000,0.227670,0.083333,0.370481
84423,,0.000000,0.480000,0.070000,0.740000,0.300000,0.697225,0.000000,0.000000,0.000000,0.000000
84424,,0.000000,0.000000,0.091398,0.720000,0.300000,0.587644,0.330000,0.000000,0.166667,0.432461
84425,,0.000000,0.000000,0.070000,0.720000,0.300000,0.561086,0.000000,0.000000,0.000000,0.000000
84426,,0.000000,0.000000,0.070000,0.720000,0.300000,0.529754,0.000000,0.000000,0.000000,0.000000
84427,,0.000000,0.000000,0.070000,0.720000,0.300000,0.630854,0.000000,0.000000,0.000000,0.000000
84428,,0.000000,0.000000,0.070000,0.720000,0.300000,0.636460,0.000000,0.000000,0.000000,0.000000
84429,,0.000000,0.000000,0.070000,0.720000,0.300000,0.585430,0.000000,0.000000,0.000000,0.000000
84430,,0.000000,0.000000,0.595000,0.720000,0.300000,0.684626,0.290000,0.000000,0.000000,0.000000
84431,,0.000000,0.000000,0.070000,0.720000,0.300000,0.614671,0.000000,0.000000,0.000000,0.000000
84432,,0.000000,0.000000,0.070000,0.720000,0.300000,0.608690,0.000000,0.000000,0.000000,0.140165
84433,,0.436151,0.000000,0.070000,0.720000,0.300000,0.673017,0.290000,0.000000,0.000000,0.000000
84434,,0.000000,0.000000,0.070000,0.720000,0.300000,0.605988,0.000000,0.000000,0.083333,0.501970
84435,,0.000000,0.000000,0.070000,0.720000,0.300000,0.614083,0.000000,0.000000,0.000000,0.000000
84436,,0.000000,0.000000,0.070000,0.720000,0.300000,0.495930,0.000000,0.000000,0.000000,0.000000
84437,,0.000000,0.000000,0.070000,0.720000,0.300000,0.576305,0.000000,0.000000,0.000000,0.000000
84438,,0.691284,0.000000,0.075268,0.720000,0.300000,0.680659,0.000000,0.000000,0.000000,0.000000
84439,,0.000000,0.480000,0.070000,0.740000,0.300000,0.698093,0.000000,0.000000,0.000000,0.000000
84440,,0.000000,0.000000,0.070000,0.720000,0.300000,0.597505,0.000000,0.000000,0.000000,0.000000
84441,,0.000000,0.000000,0.070000,0.760000,0.300000,0.529025,0.000000,0.227670,0.083333,0.000000
84442,,0.000000,0.000000,0.595000,0.720000,0.300000,0.679511,0.290000,0.000000,0.000000,0.000000
84443,,0.436151,0.000000,0.077549,0.760000,0.300000,0.656785,0.000000,0.227670,0.083333,0.555173
84444,,0.691284,0.000000,0.088995,0.720000,0.300000,0.595551,0.000000,0.000000,0.000000,0.000000
84445,,0.000000,0.000000,0.070000,0.720000,0.300000,0.486809,0.000000,0.000000,0.000000,0.000000
84446,,0.000000,0.000000,0.070000,0.720000,0.300000,0.608219,0.000000,0.227670,0.083333,0.000000
84447,,0.000000,0.000000,0.595000,0.720000,0.300000,0.687070,0.290000,0.000000,0.000000,0.000000
84448,,0.691284,0.000000,0.599761,0.720000,0.300000,0.687370,0.290000,0.227670,0.083333,0.000000
84449,,0.000000,0.000000,0.070000,0.720000,0.300000,0.663304,0.000000,0.227670,0.083333,0.331538
84450,,0.000000,0.000000,0.070000,0.720000,0.300000,0.625366,0.000000,0.000000,0.000000,0.000000
84451,,0.000000,0.000000,0.070000,0.720000,0.300000,0.560361,0.000000,0.000000,0.000000,0.000000
84452,,0.000000,0.000000,0.070000,0.720000,0.300000,0.583049,0.000000,0.227670,0.000000,0.140165
84453,,0.000000,0.000000,0.070000,0.720000,0.300000,0.583675,0.000000,0.000000,0.000000,0.000000
84454,,0.000000,0.000000,0.070000,0.720000,0.300000,0.534769,0.000000,0.000000,0.000000,0.000000
84455,,0.000000,0.000000,0.070000,0.720000,0.300000,0.520821,0.000000,0.000000,0.000000,0.000000
84456,,0.000000,0.000000,0.070000,0.720000,0.300000,0.520039,0.000000,0.000000,0.000000,0.000000
84457,,0.000000,0.000000,0.070000,0.720000,0.300000,0.631370,0.000000,0.000000,0.000000,0.000000
84458,,0.000000,0.000000,0.070000,0.720000,0.300000,0.611800,0.000000,0.000000,0.000000,0.000000
84459,,0.000000,0.000000,0.070000,0.760000,0.300000,0.557636,0.000000,0.000000,0.250000,0.458090
84460,,0.000000,0.000000,0.070000,0.720000,0.300000,0.582764,0.000000,0.000000,0.000000,0.000000
84461,,0.000000,0.480000,0.070000,0.740000,0.300000,0.689913,0.000000,0.000000,0.000000,0.000000
84462,,0.000000,0.000000,0.076322,0.720000,0.300000,0.668552,0.290000,0.000000,0.000000,0.000000
84463,,0.436151,0.000000,0.420000,0.720000,0.300000,0.624077,0.000000,0.000000,0.083333,0.223984
84464,,0.000000,0.000000,0.595000,0.760000,0.300000,0.685548,0.290000,0.000000,0.250000,0.284318
84465,,0.000000,0.000000,0.070000,0.720000,0.300000,0.476080,0.000000,0.000000,0.000000,0.000000
84466,,0.000000,0.000000,0.070000,0.720000,0.300000,0.638484,0.000000,0.000000,0.000000,0.000000
84467,,0.000000,0.000000,0.070000,0.760000,0.300000,0.571316,0.000000,0.227670,0.083333,0.223984
84468,,0.000000,0.000000,0.070000,0.720000,0.300000,0.669986,0.000000,0.000000,0.000000,0.000000
84469,,0.436151,0.000000,0.070000,0.720000,0.300000,0.587511,0.000000,0.000000,0.000000,0.000000
84470,,0.000000,0.000000,0.070000,0.720000,0.300000,0.631429,0.000000,0.000000,0.000000,0.000000
84471,,0.691284,0.000000,0.426213,0.720000,0.300000,0.669706,0.000000,0.000000,0.000000,0.000000
84472,,0.436151,0.000000,0.595000,0.720000,0.300000,0.686517,0.000000,0.000000,0.000000,0.000000
84473,,0.000000,0.480000,0.070000,0.740000,0.300000,0.698682,0.000000,0.000000,0.000000,0.000000
84474,,0.436151,0.000000,0.595000,0.720000,0.300000,0.687114,0.000000,0.000000,0.000000,0.000000
84475,,0.000000,0.000000,0.075532,0.760000,0.300000,0.677418,0.290000,0.000000,0.083333,0.000000
84476,,0.436151,0.000000,0.074349,0.720000,0.300000,0.693375,0.290000,0.000000,0.000000,0.000000
84477,,0.436151,0.000000,0.070000,0.720000,0.300000,0.626940,0.000000,0.000000,0.000000,0.000000
84478,,0.000000,0.000000,0.595000,0.720000,0.300000,0.678119,0.290000,0.000000,0.000000,0.000000
84479,,0.000000,0.000000,0.070000,0.720000,0.300000,0.629623,0.000000,0.000000,0.000000,0.000000
84480,,0.000000,0.000000,0.070000,0.720000,0.300000,0.647946,0.000000,0.000000,0.000000,0.000000
84481,,0.000000,0.000000,0.070000,0.720000,0.300000,0.585106,0.000000,0.000000,0.000000,0.000000
84482,,0.000000,0.000000,0.075378,0.720000,0.300000,0.679295,0.290000,0.000000,0.000000,0.000000
84483,,0.436151,0.000000,0.420000,0.720000,0.300000,0.644968,0.000000,0.000000,0.000000,0.000000
84484,,0.691284,0.000000,0.088025,0.720000,0.300000,0.645028,0.000000,0.000000,0.000000,0.000000
84485,,0.691284,0.000000,0.094046,0.720000,0.300000,0.625900,0.000000,0.000000,0.000000,0.000000
84486,,0.000000,0.000000,0.070000,0.760000,0.300000,0.616000,0.000000,0.227670,0.250000,0.521067
84487,,0.000000,0.000000,0.070000,0.720000,0.300000,0.600652,0.000000,0.000000,0.000000,0.000000
84488,,0.000000,0.000000,0.070000,0.720000,0.300000,0.553031,0.000000,0.000000,0.000000,0.000000
84489,,0.000000,0.000000,0.070000,0.720000,0.300000,0.537646,0.000000,0.000000,0.000000,0.000000
84490,,0.000000,0.000000,0.096046,0.720000,0.300000,0.620598,0.370000,0.000000,0.000000,0.000000
84491,,0.000000,0.000000,0.070000,0.720000,0.300000,0.614734,0.000000,0.000000,0.000000,0.000000
84492,,0.000000,0.000000,0.070000,0.720000,0.300000,0.598057,0.000000,0.000000,0.000000,0.000000
84493,,0.000000,0.000000,0.070000,0.760000,0.300000,0.594141,0.000000,0.227670,0.333333,0.710945
84494,,0.436151,0.000000,0.420000,0.720000,0.300000,0.653320,0.000000,0.000000,0.000000,0.000000
84495,,0.000000,0.000000,0.070000,0.720000,0.300000,0.604785,0.000000,0.000000,0.000000,0.000000
84496,,0.436151,0.000000,0.078030,0.720000,0.300000,0.652683,0.000000,0.000000,0.000000,0.000000
84497,,0.000000,0.000000,0.070000,0.720000,0.300000,0.601295,0.000000,0.000000,0.000000,0.000000
84498,,0.000000,0.000000,0.070000,0.720000,0.300000,0.623913,0.000000,0.000000,0.000000,0.000000
84499,,0.436151,0.000000,0.420000,0.720000,0.300000,0.647136,0.000000,0.000000,0.000000,0.000000
84500,,0.000000,0.000000,0.070000,0.720000,0.300000,0.690773,0.000000,0.000000,0.000000,0.000000
84501,,0.436151,0.000000,0.070000,0.720000,0.300000,0.577595,0.000000,0.000000,0.000000,0.000000
84502,,0.000000,0.000000,0.085663,0.720000,0.300000,0.608351,0.290000,0.000000,0.000000,0.000000
84503,,0.436151,0.000000,0.070000,0.720000,0.300000,0.579869,0.000000,0.000000,0.000000,0.000000
84504,,0.691284,0.000000,0.433691,0.720000,0.300000,0.617278,0.000000,0.000000,0.083333,0.140165
84505,,0.691284,0.000000,0.095849,0.720000,0.300000,0.575104,0.000000,0.000000,0.000000,0.000000
84506,,0.000000,0.000000,0.595000,0.720000,0.300000,0.693621,0.000000,0.000000,0.000000,0.000000
84507,,0.000000,0.000000,0.595000,0.720000,0.300000,0.682275,0.290000,0.000000,0.000000,0.000000
84508,,0.000000,0.000000,0.070000,0.720000,0.300000,0.636292,0.000000,0.000000,0.000000,0.000000
84509,,0.691284,0.000000,0.084544,0.720000,0.300000,0.659266,0.000000,0.000000,0.000000,0.000000
84510,,0.000000,0.000000,0.070000,0.720000,0.300000,0.659160,0.000000,0.000000,0.000000,0.000000
84511,,0.000000,0.000000,0.070000,0.720000,0.300000,0.551694,0.000000,0.227670,0.083333,0.140165
84512,,0.000000,0.480000,0.070000,0.740000,0.300000,0.687620,0.000000,0.000000,0.000000,0.000000
84513,,0.000000,0.000000,0.595000,0.720000,0.300000,0.678928,0.290000,0.000000,0.000000,0.000000
84514,,0.000000,0.000000,0.070000,0.720000,0.300000,0.671515,0.000000,0.000000,0.000000,0.000000
84515,,0.000000,0.480000,0.070000,0.740000,0.300000,0.688431,0.000000,0.000000,0.000000,0.000000
84516,,0.000000,0.480000,0.070000,0.740000,0.300000,0.695619,0.000000,0.000000,0.000000,0.223984
84517,,0.000000,0.000000,0.070000,0.720000,0.300000,0.598694,0.000000,0.000000,0.000000,0.000000
84518,,0.000000,0.000000,0.654289,0.760000,0.300000,0.566012,0.290000,0.528634,0.333333,0.718923
84519,,0.000000,0.000000,0.070000,0.760000,0.300000,0.553349,0.000000,0.588519,0.666667,0.966891
84520,,0.000000,0.000000,0.091673,0.720000,0.300000,0.632795,0.290000,0.000000,0.083333,0.140165
84521,,0.000000,0.000000,0.076681,0.720000,0.300000,0.664890,0.290000,0.000000,0.000000,0.000000
84522,,0.000000,0.000000,0.070000,0.720000,0.300000,0.645327,0.000000,0.000000,0.000000,0.000000
84523,,0.000000,0.000000,0.436487,0.720000,0.300000,0.604946,0.000000,0.000000,0.000000,0.000000
84524,,0.000000,0.000000,0.070000,0.720000,0.300000,0.515115,0.000000,0.000000,0.000000,0.000000
84525,,0.000000,0.480000,0.070000,0.740000,0.300000,0.691270,0.000000,0.000000,0.000000,0.000000
84526,,0.436151,0.000000,0.595000,0.720000,0.300000,0.691778,0.000000,0.000000,0.000000,0.000000
84527,,0.000000,0.000000,0.070000,0.760000,0.300000,0.618049,0.000000,0.360849,0.166667,0.458090
84528,,0.000000,0.000000,0.070000,0.720000,0.300000,0.562165,0.000000,0.000000,0.000000,0.000000
84529,,0.000000,0.000000,0.595000,0.720000,0.300000,0.687080,0.290000,0.000000,0.000000,0.000000
84530,,0.691284,0.000000,0.426318,0.720000,0.300000,0.668594,0.000000,0.000000,0.000000,0.000000
84531,,0.436151,0.000000,0.595000,0.760000,0.300000,0.658908,0.000000,0.000000,0.250000,0.432461
84532,,0.000000,0.000000,0.070000,0.720000,0.300000,0.631551,0.000000,0.000000,0.000000,0.000000
84533,,0.000000,0.000000,0.595000,0.720000,0.300000,0.670875,0.290000,0.000000,0.083333,0.223984
84534,,0.691284,0.000000,0.427172,0.720000,0.300000,0.660187,0.000000,0.000000,0.000000,0.000000
84535,,0.000000,0.000000,0.070000,0.720000,0.300000,0.534622,0.000000,0.000000,0.166667,0.140165
84536,,0.000000,0.000000,0.075904,0.720000,0.300000,0.673095,0.290000,0.000000,0.000000,0.000000
84537,,0.000000,0.000000,0.070000,0.720000,0.300000,0.523711,0.000000,0.000000,0.000000,0.000000
84538,,0.000000,0.000000,0.070000,0.720000,0.300000,0.579506,0.000000,0.000000,0.000000,0.000000
84539,,0.000000,0.000000,0.070000,0.720000,0.300000,0.555688,0.000000,0.000000,0.000000,0.000000
84540,,0.000000,0.000000,0.070000,0.720000,0.300000,0.632280,0.000000,0.000000,0.000000,0.000000
84541,,0.000000,0.330000,0.070000,0.740000,0.300000,0.574426,0.000000,0.227670,0.083333,0.000000
84542,,0.000000,0.000000,0.070000,0.760000,0.300000,0.594441,0.000000,0.000000,0.083333,0.000000
84543,,0.691284,0.000000,0.605044,0.720000,0.300000,0.683837,0.000000,0.227670,0.083333,0.000000
84544,,0.436151,0.000000,0.610512,0.760000,0.300000,0.608992,0.290000,0.360849,0.500000,1.000000
84545,,0.000000,0.000000,0.595000,0.720000,0.300000,0.699380,0.290000,0.000000,0.000000,0.000000
84546,,0.436151,0.000000,0.595000,0.720000,0.300000,0.685999,0.000000,0.000000,0.000000,0.000000
84547,,0.436151,0.000000,0.070000,0.720000,0.300000,0.675599,0.000000,0.000000,0.000000,0.000000
84548,,0.691284,0.000000,0.084364,0.720000,0.300000,0.660091,0.000000,0.000000,0.000000,0.000000
84549,,0.000000,0.000000,0.070000,0.760000,0.300000,0.543087,0.000000,0.455340,0.416667,0.370481
84550,,0.000000,0.000000,0.070000,0.720000,0.300000,0.545346,0.000000,0.000000,0.000000,0.000000
84551,,0.691284,0.000000,0.084374,0.720000,0.300000,0.660047,0.000000,0.000000,0.000000,0.000000
84552,,0.436151,0.000000,0.070000,0.720000,0.300000,0.650762,0.000000,0.000000,0.000000,0.000000
84553,,0.436151,0.000000,0.595000,0.720000,0.300000,0.688433,0.000000,0.000000,0.000000,0.000000
84554,,0.000000,0.000000,0.070000,0.720000,0.300000,0.638708,0.000000,0.000000,0.000000,0.000000
84555,,0.436151,0.000000,0.076271,0.720000,0.300000,0.669090,0.000000,0.000000,0.000000,0.000000
84556,,0.000000,0.000000,0.070000,0.720000,0.300000,0.458679,0.000000,0.000000,0.000000,0.000000
84557,,0.691284,0.000000,0.595000,0.760000,0.300000,0.606167,0.000000,0.360849,0.583333,1.000000
84558,,0.000000,0.000000,0.073837,0.720000,0.300000,0.701691,0.290000,0.000000,0.000000,0.000000
84559,,0.436151,0.000000,0.070000,0.720000,0.300000,0.648870,0.000000,0.000000,0.000000,0.000000
84560,,0.000000,0.000000,0.070000,0.760000,0.300000,0.589529,0.000000,0.787610,0.833333,1.000000
84561,,0.000000,0.000000,0.595000,0.720000,0.300000,0.673774,0.000000,0.000000,0.000000,0.000000
84562,,0.436151,0.000000,0.595000,0.720000,0.300000,0.679033,0.000000,0.227670,0.166667,0.223984
84563,,0.000000,0.000000,0.595000,0.760000,0.300000,0.673629,0.290000,0.360849,0.166667,0.331538
84564,,0.436151,0.000000,0.595000,0.720000,0.300000,0.693811,0.000000,0.000000,0.000000,0.000000
84565,,0.436151,0.000000,0.079026,0.720000,0.300000,0.690925,0.290000,0.000000,0.000000,0.000000
84566,,0.436151,0.000000,0.075151,0.720000,0.300000,0.682152,0.000000,0.227670,0.083333,0.000000
84567,,0.436151,0.000000,0.595000,0.760000,0.300000,0.686038,0.000000,0.227670,0.166667,0.000000
84568,,0.000000,0.000000,0.070000,0.720000,0.300000,0.618923,0.000000,0.000000,0.000000,0.000000
84569,,0.000000,0.000000,0.070000,0.720000,0.300000,0.580673,0.000000,0.000000,0.000000,0.000000
84570,,0.436151,0.000000,0.595000,0.720000,0.300000,0.674440,0.000000,0.000000,0.000000,0.000000
84571,,0.691284,0.000000,0.680397,0.760000,0.300000,0.614703,0.000000,0.683011,0.583333,1.000000
84572,,0.000000,0.000000,0.070000,0.720000,0.300000,0.605135,0.000000,0.000000,0.000000,0.000000
84573,,0.000000,0.000000,0.070000,0.760000,0.300000,0.579624,0.000000,0.000000,0.083333,0.000000
84574,,0.436151,0.000000,0.070000,0.720000,0.300000,0.682250,0.000000,0.000000,0.000000,0.000000
84575,,0.691284,0.000000,0.098686,0.720000,0.300000,0.697327,0.000000,0.000000,0.000000,0.000000
84576,,0.000000,0.480000,0.070000,0.780000,0.300000,0.692603,0.000000,0.000000,0.000000,0.000000
84577,,0.436151,0.000000,0.595000,0.760000,0.300000,0.681880,0.000000,0.000000,0.000000,0.000000
84578,,0.436151,0.000000,0.595000,0.760000,0.300000,0.687114,0.000000,0.000000,0.000000,0.000000
84579,,0.691284,0.000000,0.599181,0.720000,0.300000,0.695996,0.000000,0.000000,0.000000,0.000000
84580,,0.436151,0.000000,0.075246,0.760000,0.300000,0.680942,0.290000,0.000000,0.000000,0.000000
84581,,0.000000,0.000000,0.070000,0.760000,0.300000,0.565034,0.000000,0.000000,0.000000,0.000000
84582,,0.436151,0.000000,0.420000,0.760000,0.300000,0.660298,0.000000,0.000000,0.000000,0.000000
84583,,0.000000,0.000000,0.070000,0.720000,0.300000,0.547356,0.000000,0.000000,0.000000,0.000000
84584,,0.000000,0.000000,0.070000,0.720000,0.300000,0.479740,0.000000,0.000000,0.000000,0.000000
84585,,0.000000,0.000000,0.070000,0.720000,0.300000,0.509336,0.000000,0.000000,0.000000,0.000000
84586,,0.000000,0.000000,0.595000,0.720000,0.300000,0.684617,0.290000,0.000000,0.000000,0.000000
84587,,0.436151,0.000000,0.070000,0.720000,0.300000,0.678858,0.000000,0.000000,0.000000,0.000000
84588,,0.000000,0.000000,0.070000,0.720000,0.300000,0.537726,0.000000,0.227670,0.250000,0.140165
84589,,0.000000,0.000000,0.070000,0.760000,0.300000,0.511963,0.000000,0.227670,0.083333,0.000000
84590,,0.436151,0.000000,0.595000,0.760000,0.300000,0.685706,0.000000,0.227670,0.250000,0.284318
84591,,0.000000,0.000000,0.420000,0.720000,0.300000,0.559889,0.000000,0.227670,0.250000,0.223984
84592,,0.000000,0.000000,0.070000,0.720000,0.300000,0.550809,0.000000,0.000000,0.000000,0.000000
84593,,0.000000,0.000000,0.070000,0.760000,0.300000,0.602320,0.000000,0.000000,0.000000,0.000000
84594,,0.436151,0.000000,0.070000,0.760000,0.300000,0.660313,0.000000,0.000000,0.000000,0.000000
84595,,0.000000,0.000000,0.070000,0.760000,0.300000,0.475107,0.000000,0.000000,0.000000,0.000000
84596,,0.000000,0.000000,0.070000,0.760000,0.300000,0.646190,0.000000,0.000000,0.000000,0.000000
84597,,0.691284,0.000000,0.437884,0.760000,0.300000,0.672455,0.000000,0.000000,0.000000,0.000000
84598,,0.000000,0.000000,0.070000,0.760000,0.300000,0.575173,0.000000,0.000000,0.000000,0.000000
84599,,0.436151,0.000000,0.595000,0.720000,0.300000,0.685723,0.000000,0.227670,0.083333,0.000000
84600,,0.000000,0.000000,0.070000,0.760000,0.300000,0.492327,0.000000,0.000000,0.083333,0.000000
84601,,0.000000,0.000000,0.595000,0.760000,0.300000,0.677398,0.290000,0.000000,0.000000,0.000000
84602,,0.000000,0.000000,0.085834,0.760000,0.300000,0.607626,0.000000,0.000000,0.000000,0.000000
84603,,0.000000,0.000000,0.420000,0.760000,0.300000,0.591488,0.000000,0.000000,0.000000,0.000000
84604,,0.691284,0.000000,0.135761,0.760000,0.300000,0.513138,0.000000,0.000000,0.000000,0.000000
84605,,0.436151,0.000000,0.070000,0.760000,0.300000,0.657324,0.000000,0.000000,0.000000,0.000000
84606,,0.436151,0.000000,0.420000,0.760000,0.300000,0.613200,0.000000,0.000000,0.000000,0.000000
84607,,0.436151,0.000000,0.075279,0.760000,0.300000,0.680521,0.290000,0.000000,0.000000,0.000000
84608,,0.000000,0.000000,0.070000,0.760000,0.300000,0.603366,0.000000,0.000000,0.000000,0.000000
84609,,0.000000,0.000000,0.070000,0.760000,0.300000,0.567554,0.000000,0.000000,0.000000,0.000000
84610,,0.000000,0.000000,0.420000,0.760000,0.300000,0.555196,0.000000,0.000000,0.000000,0.000000
84611,,0.436151,0.000000,0.070000,0.760000,0.300000,0.663274,0.000000,0.227670,0.166667,0.223984
84612,,0.000000,0.000000,0.070000,0.760000,0.300000,0.625366,0.000000,0.360849,0.166667,0.370481
84613,,0.436151,0.000000,0.070000,0.760000,0.300000,0.618994,0.000000,0.000000,0.000000,0.000000
84614,,0.436151,0.000000,0.420000,0.760000,0.300000,0.666201,0.000000,0.000000,0.000000,0.000000
84615,,0.000000,0.000000,0.070000,0.760000,0.300000,0.505205,0.000000,0.000000,0.000000,0.000000
84616,,0.436151,0.000000,0.420000,0.760000,0.300000,0.664653,0.000000,0.000000,0.000000,0.000000
84617,,0.000000,0.000000,0.070000,0.760000,0.300000,0.604529,0.000000,0.000000,0.000000,0.140165
84618,,0.000000,0.000000,0.420000,0.760000,0.300000,0.557308,0.000000,0.227670,0.000000,0.284318
84619,,0.000000,0.000000,0.070000,0.760000,0.300000,0.616541,0.000000,0.000000,0.000000,0.000000
84620,,0.000000,0.000000,0.070000,0.760000,0.300000,0.548817,0.000000,0.455340,0.333333,0.748492
84621,,0.000000,0.000000,0.070000,0.760000,0.300000,0.506952,0.000000,0.000000,0.000000,0.000000
84622,,0.436151,0.000000,0.070000,0.760000,0.300000,0.598910,0.000000,0.000000,0.000000,0.000000
84623,,0.000000,0.000000,0.070000,0.760000,0.300000,0.551563,0.000000,0.000000,0.000000,0.000000
84624,,0.436151,0.000000,0.602145,0.760000,0.300000,0.660434,0.290000,0.227670,0.083333,0.000000
